,id,title,original_title,overview,release_date,year,budget,revenue,profit,runtime,popularity,vote_average,vote_count,genres,production_companies,production_countries,spoken_languages
0,643750.0,Fricot in Love,Fricot innamorato,"Short comedy with Fricot. He is in love with the foster daughter of a certain Ducormaid, but this guardian does not approve of their love. Fricot dresses up as a woman and gets a job as the guardian's maid, but then the guardian falls in love with Fricot.",1912-08-30,1912.0,0.0,0.0,0,7.0,0.0143,4.0,1.0,Comedy,Società Anonima Ambrosio,Italy,
1,,,,,,,,,0,,,,,,,,
3,880435.0,Mitt liv,Mitt liv,This is my life. The man who cries when he masturbates because he does not think he deserves it.,2005-01-01,2005.0,0.0,0.0,0,5.0,0.0613,0.0,0.0,Animation,,Sweden,svenska
4,494682.0,Scramble,Scramble,"When his girlfriend is kidnapped by an underground prostitution ring, a neighborhood loser clashes with a pimp, Asian gangsters, and renegade killers.",2017-12-26,2017.0,0.0,0.0,0,104.0,2.25,3.8,10.0,"Action,Comedy,Crime","Gravitas Ventures,LA REELS",United States of America,English
5,670062.0,C'est pas grave d'aimer le football !,C'est pas grave d'aimer le football !,,2020-01-19,2020.0,0.0,0.0,0,0.0,0.3857,6.9,5.0,Documentary,Chengyu Prod,,"English,Français,Português"
7,678355.0,Firmes,Firmes,,2010-07-24,2010.0,0.0,0.0,0,10.0,0.1405,0.0,0.0,,,Mexico,
8,239235.0,A Dad for Christmas,A Dad for Christmas,"Matt, a 19-year-old student, goes to the hospital to see his newborn son. He learns his girlfriend plans to put the baby up for adoption without his consent, so he takes his son to his grandmother's house to fight for custody.",2006-12-03,2006.0,0.0,0.0,0,90.0,2.7016,6.643,7.0,Drama,Shaftesbury Films,Canada,English
9,263709.0,Parisu,Parisu,,1963-11-14,1963.0,0.0,0.0,0,0.0,0.113,0.0,0.0,Drama,,,
10,489712.0,Interlaced,Interlaced,"Kadin sets out to face his fears after his sister Avery, mysteriously disappears two years ago from a birthday party near the Oregon National Forest. After suffering from depression, he decides to camp deep in the woods for one night to prove to himself that the world is not a dangerous place. Kadin soon finds out the woods hold many secrets that may lead to the truth about his sister.",2017-10-03,2017.0,500.0,0.0,-500,93.0,0.047,0.5,1.0,"Thriller,Horror",FalseColorFilms,United States of America,
11,675973.0,Chevilo Puvvu,Chevilo Puvvu,"The film begins on Prasad (Rajendra Prasad) an unemployed educated guy one that suffers from sleepwalking. During the time of his maternal uncle's (Sakshi Ranga Rao) daughter's wedding, Prasad unknowingly walks into the bride's room. At that moment, the bridegroom Paramatma (Tanikella Bharani) suspects them and demands Rs.20,000 as compensation. As a result, Prasad steps into the city to accumulate money and carry various petty jobs. Thereupon, he is acquainted with a beautiful girl Anupama (Seeta) who comforts him with a govt job and required amount.",1990-02-01,1990.0,0.0,0.0,0,142.0,0.0871,0.0,0.0,,,,
12,592072.0,Fairy Tail: Phoenix Priestess - The First Morning,フェアリーテイル: 序章「はじまりの朝」,This special is showing a day of Eclair's life as a prologue to the movie Houou no Miko.,2013-02-15,2013.0,0.0,0.0,0,12.0,0.6556,8.7,7.0,Animation,,Japan,日本語
13,620887.0,Black Cravings 8,Black Cravings 8,These girls love lots of cocks all at once!,2002-07-26,2002.0,0.0,0.0,0,122.0,0.0,0.0,0.0,,West Coast Productions,United States of America,English
14,4678.0,The Life of the Dead,La Vie des morts,"A young woman convenes with her extended family in a provincial village where her cousin, in a coma, is hospitalized after attempting suicide.",1991-06-12,1991.0,0.0,0.0,0,51.0,0.8269,6.516,32.0,Drama,"Odessa Films,RGP Productions",France,Français
15,603078.0,Cocco Bill - Questo Pazzo Pazzo Pazzo Cocco-,Cocco Bill - Questo Pazzo Pazzo Pazzo Cocco-,,2005-01-08,2005.0,0.0,0.0,0,0.0,0.3502,8.0,1.0,Animation,,,Italiano
16,581125.0,Ekelöf's Blick - En Nordisk Diktarresa,Ekelöf's Blick - En Nordisk Diktarresa,"Ekelöf's Blick is a film about swedish poet and mystic Gunnar Ekelöf.  The film is an attempt to visually articulate how Ekelöf saw things, a world characterized by an enigmatic beauty never previously formulated in such a way.",2007-03-09,2007.0,0.0,0.0,0,51.0,0.2637,0.0,0.0,Documentary,Athenafilm,Sweden,svenska
17,629388.0,Under the Split Light,余光之下,"Hakka, a special and little-known ethnic group in Hainan, is a branch of the Chinese Hakka system that has been neglected. They are far from the mainland, and they are rarely mentioned. The relatively closed environment has allowed the Central Plains culture to be completely preserved. After that, it has formed a special change with the ethnic minorities such as Li Miao. However, this unique traditional culture is now fading away in the erosion of modern civilization.",2011-03-25,2011.0,0.0,0.0,0,130.0,0.0214,0.0,0.0,Documentary,,China,
18,320876.0,I Will Grant You Love,Я подарю тебе любовь,"Boris is called up for military service in a ""hot spot"". His bride Larissa, soon receives a letter stating that he was missing. A friend of Boris Nikolai, who was secretly in love with Larissa begins aggressively courting her and finally makes a proposal. The girl is forced to accept it. On the eve of her wedding Boris unexpectedly returns. Their feelings for each other are still there, but the young man disappears again ...",2014-03-08,2014.0,0.0,0.0,0,90.0,1.2017,0.0,0.0,Romance,WeiT Media,Russia,Pусский
19,537759.0,Soliloquy,Soliloquy,"Two screens face each other in a dark room, only a bench off to the side interrupting the space between them. Settling into this interstitial expanse of Shirin Neshat’s Soliloquy (1999), viewers become mediators, with the series of scenes on each screen flowing not past, but through this audience – asking them, perhaps, to act as witnesses to the ensuing visual dialogue. The titles begin, in English and Persian; then, the sole character appears, clad in black robes and played by Neshat herself. She is looking out of two different windows: one in Albany, New York; the other in Mardin, Turkey, not far from the artist’s native Iran.",1999-03-10,1999.0,0.0,0.0,0,16.0,0.9599,0.0,0.0,,,,
20,304056.0,Las niñas de oro,Las niñas de oro,"Film starring Marta Baldó, Emilia Boneva, Nuria Cabanillas",2013-01-01,2013.0,0.0,0.0,0,0.0,0.0478,0.0,0.0,,,,
21,705975.0,Hal Roach Presents Harry Langdon,Hal Roach Presents Harry Langdon,Hal Roach produced this short to introduce Harry Langdon to his comic line-up.,1929-04-01,1929.0,0.0,0.0,0,7.0,0.0438,0.0,0.0,Comedy,,,
23,261568.0,Gharana Bullodu,ఘరానా బుల్లోడు,Raja is a tonga driver who fights for the downtrodden while Ammaji is an ambitious politician. He enters her house as her grandson-in-law to fight for justice and end her tyranny.,1995-04-27,1995.0,0.0,0.0,0,146.0,1.4996,6.0,2.0,"Romance,Comedy",Annapurna Studios,India,తెలుగు
25,678132.0,Damian,Damian,Mexican feature film,1985-01-01,1985.0,0.0,0.0,0,47.0,0.0286,5.0,2.0,,,Mexico,
26,541598.0,Trial Period,Periodo de prueba,"Manuel, a cocky and braggart guy, applies for the management position of a haute cuisine restaurant, but he didn't count on that Sofia, a smart and beautiful girl, applies for the same position, which will lead them to compete in funny situations during a trial period.",2018-08-23,2018.0,0.0,0.0,0,99.0,0.2464,6.0,2.0,Comedy,"Ocho y Medios Comunicaciones,Diamond Films Colombia,Cinecolor Films",Colombia,Español
27,399094.0,Spin the Bottle,Spin the Bottle,"Rats is released from prison and needs to make some money; fast. To his dismay, things have changed dramatically during his absence; his mother no longer has time for him and his ex-bandmates alike. He wishes to help donate towards his obese aunty's trip to Lourdes. He struggles to find a job, yet never fails to find himself in a difficult situation.",2003-11-28,2003.0,0.0,0.0,0,73.0,1.5272,6.0,2.0,Comedy,Grand Pictures,Ireland,English
29,662013.0,6 me exi,6 Με Έξι,A singer tries to make a name for himself without compromising his beliefs or his personal life. But the music industry has other ideas...,1997-01-01,1997.0,0.0,0.0,0,0.0,1.6161,9.0,1.0,Drama,,Greece,ελληνικά
31,417420.0,"Sex, Sermons and Politics","Sexo, Pregações e Política","Following the trail of Jandira, a young woman who lost her life after undergoing an illegal abortion, this film provides a critical look into the paradox of Brazilian sexuality and the rise of conservatism and religion, such as radical evangelism, which penetrates the government itself and bodes a dark future for women's and LGBT rights in the country.",2016-09-21,2016.0,0.0,0.0,0,71.0,0.0239,3.0,3.0,Documentary,,,
34,168887.0,The Pagan,The Pagan,"Henry, the pagan son of a white father and native mother, has inherited land and a store, but he prefers the simple life. When he falls in love with a native girl, her guardian, who is trying to bring her up as a 'proper' Christian, but who also lusts after her himself, plots to keep them apart.",1929-04-26,1929.0,0.0,0.0,0,78.0,0.2313,6.3,9.0,Drama,Metro-Goldwyn-Mayer,United States of America,No Language
35,663043.0,A Tragic Love of Mona Lisa,Le tragique amour de Mona Lisa,,1912-05-17,1912.0,0.0,0.0,0,18.0,0.356,0.0,0.0,,,France,
36,180145.0,Romeo Killer: The Chris Porco Story,Romeo Killer: The Chris Porco Story,A man is convicted for killing his father and attempting to murder his mother.,2013-03-23,2013.0,0.0,0.0,0,85.0,0.6082,5.063,16.0,"Crime,Drama","Romeo Kill Productions,Front Street Pictures,Kahn Power Pictures","Canada,United States of America",English
37,77897.0,Wolfmother: Rock Am Ring,Wolfmother: Rock Am Ring,"Rock Am Ring O2 Alternastage Nurburgring, Germany June 3, 2011 Tracks 01. Dimension 02. New Moon Rising 03. Woman 04. White Unicorn/Riders On The Storm/White Unicorn 05. Cosmic Egg 06. Far Away 07. California Queen 08. Vagabond 09. Apple Tree 10. Joker And The Thief",2011-06-03,2011.0,0.0,0.0,0,66.0,0.0,0.0,0.0,,,,
38,9062.0,Love Story,Love Story,"Harvard Law student Oliver Barrett IV and music student Jennifer Cavilleri share a chemistry they cannot deny - and a love they cannot ignore. Despite their opposite backgrounds, the young couple put their hearts on the line for each other. When they marry, Oliver's wealthy father threatens to disown him. Jenny tries to reconcile the Barrett men, but to no avail.",1970-12-16,1970.0,2200000.0,136400000.0,134200000,99.0,7.2955,6.8,716.0,"Romance,Drama","Paramount Pictures,Love Story Company",United States of America,English
42,395493.0,The Dawn Of Victory,Η Χαραυγή Της Νίκης,"In 1943, a commando team wants to try to destroy the largest airport of the Germans in Crete. The leader of the commando, Nikitas is Cretan, but Lefteris, who is the leader of the resistance group, refuses to help him. Eventually the mission succeeds, but Nikitas is captured. Then the resistance fighters attack in prison and release the prisoners who were to be executed.",1971-09-19,1971.0,0.0,0.0,0,91.0,0.886,3.0,2.0,War,Karagiannis-Karatzopoulos,Greece,ελληνικά
44,509011.0,Rock and Roll in My Butthole 3,Rock and Roll in My Butthole 3,The even LONGER-AWAITED THIRD installment of the ROCK & ROLL IN MY BUTTHOLE series has arrived! Watch as these 5 femme owners of cock-hungry asses get their fill.,2013-05-26,2013.0,0.0,0.0,0,142.0,0.0,0.0,0.0,,Burning Angel,United States of America,English
45,577545.0,Das Beste von Leonie Saint 3,Das Beste von Leonie Saint 3,,2008-03-05,2008.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,Videorama,,
47,771436.0,Superultramegafluuu,Superultramegafluuu,,2015-03-05,2015.0,0.0,0.0,0,4.0,0.0168,0.0,0.0,,,,
49,824797.0,Monster Cocks,Monster Cocks,"If you want to see smokin` hot studs taking huge dick deep in the ass, look no further!",2020-10-22,2020.0,0.0,0.0,0,110.0,0.0,0.0,0.0,,Sean Cody,,
50,529947.0,"The Horrible Thirty: Me, My Father and Richard the Tiger",虎父的妞妞未而立,"As she nears the age of 30, Rina still tries to find, with some difficulty, a path to becoming a film director. This year her father Richard, who she misses dearly, sends his favorite animal and Chinese zodiac sign, the tiger, to silently listen and follow his daughter through her unsteady sound of life. Through the medium of film, we distantly imagine what the world was like in the 1950s, when he himself was 30.",2018-05-06,2018.0,0.0,0.0,0,23.0,0.0439,0.0,0.0,Documentary,,,普通话
51,129896.0,Sheared,Sheared,,2011-01-01,2011.0,0.0,0.0,0,2.0,0.0286,0.0,0.0,Science Fiction,Sheridan College,Canada,English
54,467780.0,Rubint Réka 2009,Rubint Réka 2009,,,,0.0,0.0,0,0.0,0.0214,0.0,0.0,,,,
55,483864.0,Por,Por,A man is depressed after returning from a political protest.,2010-12-01,2010.0,0.0,0.0,0,22.0,0.0843,4.8,5.0,Drama,,Thailand,ภาษาไทย
56,213851.0,Kunwara Baap,Kunwara Baap,"Born without any knowledge of his parentage, Mahesh drives a bicycle rickshaw for a living in a town in India, prays to Bhagwan Shri Kishan, and lives in an unhealthy shanty hut. He is friendly with Sheela, who works as a maidservant, hopes to marry her someday, much to the chagrin of Kalu Dada, who lusts after Sheela. One night while returning home he comes across an abandoned male baby near Bhagwan Shri Ganesh's Mandir. He looks for the family of this child, asks for help from the Mandir's Poojary, as well as a Mullah and a Hawaldar, all in vain. When he tries to abandon the child, he is literally forced to adopt him, and when he does so, he faces considerable opposition from his neighbors, and ends up hating the child.",1974-08-12,1974.0,0.0,0.0,0,137.0,4.9635,6.6,5.0,"Drama,Comedy",Balaji Arts,India,हिन्दी
57,305879.0,Prem Qaidi,Prem Qaidi,"A teenage couple fall in love, but their relationship is opposed by the girl's father because the boy is not from a wealthy family.",1991-06-21,1991.0,0.0,0.0,0,157.0,3.9121,1.0,1.0,"Romance,Action",,India,हिन्दी
59,612426.0,Holy Trinity,Holy Trinity,A queer femme dominatrix huffs a magic aerosol can and develops the ability to speak to the dead.,2019-07-19,2019.0,0.0,0.0,0,91.0,3.423,0.0,0.0,Comedy,"Full Spectrum Features,Forager Film",United States of America,"English,Português"
60,462509.0,Free Wheeling,Comme sur des roulettes,"Max, a highly talented robotics enthusiast, is in serious financial trouble and risks having the few possessions he has seized by bailiffs. He therefore needs to find a job as quickly as possible. His cousin Toine, a paramedic, comes up with a dishonest but effective scheme: he suggests that Max pretend to be disabled so that he can be hired by a company that only employs people with reduced mobility. To avoid giving himself away, Max learns overnight how to live in a wheelchair. From then on, he begins to understand that the life of a disabled person is far from easy every day. At work, he makes friends and becomes close to Lucia.",2005-05-29,2005.0,0.0,0.0,0,100.0,0.0746,7.0,1.0,"Comedy,TV Movie","Expand Drama,FICC,RTBF,TV3,Saga Film","France,Spain,Belgium",Français
61,156108.0,Hitlers Hantlangare - von Ribbentrop,Hitlers Hantlangare - von Ribbentrop,,2004-01-01,2004.0,0.0,0.0,0,0.0,0.0143,0.0,0.0,,,,
62,785320.0,Soire de fête,Soire de fête,,1956-01-01,1956.0,0.0,0.0,0,5.0,0.0311,0.0,0.0,Animation,,France,Français
63,241266.0,The Flying Missile,The Flying Missile,A Navy commander experiments with launching missiles from submarines.,1950-12-24,1950.0,0.0,0.0,0,91.0,2.4583,4.9,8.0,Drama,Columbia Pictures,United States of America,English
64,174267.0,We Aim to Please,We Aim to Please,"Popeye and Olive open a diner, singing the title song. Alas, their first two customers are Wimpy (who actually gets them to fall for the ""gladly pay you Tuesday"" schtick) and Bluto, who orders 6 sandwiches and refuses to pay for them. This leads, of course, to a fight, which Popeye needs his spinach to win.",1934-12-27,1934.0,0.0,0.0,0,7.0,1.4126,6.8,6.0,"Animation,Comedy",Fleischer Studios,United States of America,English
66,293797.0,White Lie,White Lie,A black New York man returns to his southern hometown to investigate his father's lynching at the hands of a white mob.,1991-09-25,1991.0,0.0,0.0,0,93.0,1.7491,6.0,2.0,"Drama,TV Movie","Alan Barnette Productions,MCA Television Entertainment",United States of America,English
67,616214.0,Twelve Thousand,Douze mille,"While he loses his clandestine work, and because he believes that Maroussia and him will no longer be able to love each other as well, Frank leaves to earn as much as she: twelve thousand, just what it takes to have a year before them. No more no less.",2020-01-15,2020.0,0.0,0.0,0,111.0,5.5031,5.3,16.0,Drama,"Mezzanine Films,Maia Productions,CNC",France,"Español,Français,"
68,427617.0,Don't Dream It - See It,Don't Dream It - See It,The Kings Road punks go on a day trip - to 10 Downing Street! - in this edition of Captain Zip's Video Trip,1978-05-14,1978.0,0.0,0.0,0,15.0,0.0281,0.0,0.0,Documentary,,United Kingdom,
69,729735.0,Juice: How Electricity Explains The World,Juice: How Electricity Explains The World,"Poverty, women's rights, climate change - indeed, many of the world's most pressing challenges - can be explained by answering one simple question: Can you turn your lights on in the morning?",2019-07-13,2019.0,0.0,0.0,0,80.0,0.2479,7.0,5.0,Documentary,Electric Elephant Films,United States of America,English
70,816656.0,Electromagnetic,Electromagnetic,A director and actress pay a visit to an obsessed film editor whose hypnotic soundscapes shatter their perceptions of reality. (ALTER),2020-04-22,2020.0,0.0,0.0,0,9.0,1.457,5.4,5.0,"Horror,Drama",Marks Films,United States of America,English
71,446178.0,Reinventing Marvin,Marvin ou la belle éducation,"Telling the true story of Marvin Bijou, a young boy from a working-class family in a small village, who suffers constant bullying at school and home for being ‘different’ – too sensitive and too feminine. A chance encounter with a drama teacher opens the doors to a world that offers him the chance to escape his situation.",2017-11-22,2017.0,0.0,0.0,0,115.0,3.7275,6.637,113.0,Drama,"P.A.S. Productions,Ciné+,Ciné-@,F Comme Film,France 2 Cinéma,Mars Films,Canal+",France,"English,Français"
72,201966.0,Milk and Money,Milk and Money,"Porky's father is going to lose his farm. Porky goes to town with his horse and works a milk route, with a warning that if he breaks a bottle he's fired. As he's delivering, cats follow along behind draining the bottles. Meanwhile, Hank Horsefly follows them into town. He stings Dobbin, who crashes and breaks many bottles. They happen upon a horse race and accidentally enter; the horse is merely plodding along until it gets stung again.",1936-10-03,1936.0,0.0,0.0,0,8.0,2.6781,6.125,12.0,"Animation,Comedy",Leon Schlesinger Productions,United States of America,
73,389639.0,Bad Girls,Cattive ragazze,"Alma is a career woman hunted by her mother-in-law who wants to kill her. Marylin is a former prisoner who wants revenge on her ex-boyfriend. He is sent as a ""gift"" to Alma for her birthday. She falls in love with him and ends up being pursued by Marylin. The man is killed, and Alma ""buys"" another.",1992-01-01,1992.0,0.0,0.0,0,99.0,1.4106,2.0,3.0,"Drama,Thriller","Europe,New Pentax Film,Ministero del Turismo e dello Spettacolo",Italy,Italiano
74,771539.0,Between Bar,Between Bar,,2016-01-01,2016.0,0.0,0.0,0,0.0,0.0143,0.0,0.0,,,Germany,
75,752339.0,La maîtresse,La maîtresse,"Linda leaves the modest family home and decides to go off and make a life for herself. She finds a job as a secretary for a married man who woos her, snubs a libertine seducer and finally finds love with Frédéric, a young and handsome millionaire racing driver in his spare time. Alas, the man she tenderly loves ends up marrying another.",1973-03-14,1973.0,0.0,0.0,0,102.0,0.5511,0.0,0.0,,,Canada,
77,500657.0,Usedom: A Clear View of the Sea,Usedom: Der freie Blick aufs Meer,"For Berliners, the Baltic island of Usedom was once the most luxurious destination for excursions within striking distance of the city. This is where imperial Germany’s grand health resorts of Bansin, Heringsdorf and Ahlbeck were built. Heinz Brinkmann, who was born in Heringsdorf, traces the eventful history of his island.",2018-02-17,2018.0,0.0,0.0,0,95.0,0.0239,0.0,0.0,Documentary,,Germany,Deutsch
78,387169.0,Wie die Weltmeister,Wie die Weltmeister,"Franz Bielek is a bailiff by conviction. However, his overzealousness is increasingly a thorn in the side of his superiors, so they transfer him from the provinces to Munich without further ado. Overwhelmed by the big city, Bielek no longer collects a single mark and is sent to Berlin for further training.",1981-07-09,1981.0,0.0,0.0,0,76.0,2.994,0.0,0.0,Comedy,"Albatros Filmproduktion,Planet-Film,Trio Film",Germany,Deutsch
79,863851.0,Mírame,Mírame,"Lalo is a teenager tormented by the recent death of his dad, and being forced to move to an old house with his grandmother Elena. After taking his dad's old wristwatch, the ghost of a young girl begins to haunt him. Now, Lalo's life is in danger as he tries to unfold the mysterious ghost who keeps frightening him, hoping to stop her from dragging him for good.",2021-08-20,2021.0,0.0,0.0,0,96.0,3.0022,6.8,66.0,Horror,"EFICINE 189,Spectrum Films",Mexico,Español
80,497840.0,Tonight's Girlfriend 59,Tonight's Girlfriend 59,"Tonight's Girlfriend; the ultimate fantasy comes to life. If you have the money, she has the time to make all your sexual dreams come true.",2017-01-12,2017.0,0.0,0.0,0,152.0,0.0,0.0,0.0,,Naughty America,United States of America,English
82,454084.0,¿Quién eres tú?,¿Quién eres tú?,"The Secretary of Health of Puerto Rico, Dr. Eduardo Suáre does not agree with the new health reform that the Governor imposes on the country. At the same time, his wife with whom he has been married for more than 30 years and with whom he has six children, has been diagnosed with Alzheimer's. Eduardo faces two crises, one of country and one in his home. Over time the disease completely takes his wife and Eduardo, who left his post in government to dedicate himself to his family, is in need to continue with his life. Submerged in the pain that causes the disease, not only the patient but the relatives and those closest to him, Eduardo begins a new love relationship that gives him back the desire to live.",2018-04-19,2018.0,0.0,0.0,0,0.0,2.1895,0.0,0.0,Drama,Macaná,Puerto Rico,Español
83,551805.0,Untitled Aviron Horror,Untitled Aviron Horror,An unknown Aviron Pictures horror film.,,,0.0,0.0,0,0.0,0.0214,0.0,0.0,Horror,Aviron Pictures,,English
84,345373.0,Road Movie,Road Movie,About the search for love and brilliant film ideas. A meta-film where fiction becomes reality.,2006-08-20,2006.0,0.0,0.0,0,0.0,0.3155,0.0,0.0,,,,
85,719908.0,The End of Silence,Das Ende des Schweigens,A docudrama about the Gay Trials of Frankfurt 1950-51. When a teenage hustler was arrested by the police he revealed the names of his clients to save his own neck. His betrayal destroyed the lives of more than 200 gay men within 10 months.,2021-12-02,2021.0,0.0,0.0,0,75.0,0.1996,1.0,2.0,Documentary,,Germany,Deutsch
88,303400.0,Comment pouvons-nous le supporter?,Comment pouvons-nous le supporter?,,1969-01-01,1969.0,0.0,0.0,0,1.0,0.0935,0.0,0.0,,,,No Language
89,874818.0,Panik Or Reason,Ernst oder Panik,Germany during the COVID-19 crisis. How seriously is it being taken by citizens and how are they adapting their lives to the various safety measures? Interviews held since March 2020 are visualised by a series of stop-motion animations that portray the current mood authentically and show many different opinions and approaches to this situation.,,,0.0,0.0,0,7.0,0.0193,0.0,0.0,,,,
90,726026.0,The Tramp,The Tramp,The tramp is the tale of two characters from monetarily different backgrounds; A homeless man being content on a life with no responsibilities and a financially successful businessman who is passed his date of usefulness in the eyes of others. The story follows the two as they meet and the rich businessman becomes enthralled in the life and outlook on life of the homeless man.,2009-12-31,2009.0,0.0,0.0,0,7.0,0.0611,0.0,0.0,Drama,,United Kingdom,English
91,749379.0,The Honeymoon Trip,رحلة شهر العسل,"Rushdi wins a trip to Greece in a competition and he takes his bride to spend the honeymoon there. In the meantime, a gang tries to smuggle jewelry into the couple's bags, then  pursuits begin to recover the bag.",1970-11-16,1970.0,0.0,0.0,0,80.0,1.3648,0.0,0.0,,,,العربية
92,602922.0,Portraits of the Rainbow,Portraits of the Rainbow,"This film focuses  on the ""Out in Japan"" project in which over 1,000 portraits of Japanese LGBT+ individuals were taken by photographer Leslie Kee and exhibited around the country. Many of the subjects share their stories and come out for the first time in hopes of normalizing the community and adding awareness to closeted Japanese through this project.",2018-10-28,2018.0,166122.0,0.0,-166122,79.0,0.0429,0.0,0.0,Documentary,,,"English,日本語"
93,730126.0,Can You Hear God Crying?,Can You Hear God Crying?,"World première recording of Hannibal Lokumbe's 'spritatorio' Can You Hear God Crying, which combines jazz, gospel and chamber music with West African prayers and songs.  The piece, commissioned by Philadelphia philanthropist Carole Haas Gravagno, is about the composer's great-great-grandfather, who was born in the Sahara, kidnapped and enslaved in Liberia, and sold at auction in Charleston, S.C. He escaped to Texas, where he bought land and had a family.",2014-11-11,2014.0,0.0,0.0,0,72.0,0.1947,0.0,0.0,Music,NAXOS,,
94,829983.0,The Letter,Писмо,"Petar is an intruder. He has skills to break into people’s lifes, to break into their privacies. He observes, examins, studies them. He brings people’s lifes to numbers, to simple statistical data. Data by which he comprehends the chaos. The chaos of life. And just as God, Petar only observes lives and does not interfere with the events. However, it is not in a human nature to remain distant and not to interfere with the reality at all. Especially not when Petar’s help is desperately needed. When he sees himself as the ultimate savior of somebody’s life Petar has to act.But for the people, the line between benevolence and crime is so thin that they can not clearly distinguish these two. They can’t recognize and trust an altruism without suspicion. They are bound to disfigure and misjudge any atempt for openhearted aid and call it a fraud or concealed attempt for an assault. Therefore, the savior has to be destroyed.",2000-01-01,2000.0,0.0,0.0,0,50.0,0.154,0.0,0.0,Drama,,Macedonia,
95,730513.0,Tough Out,棒！少年,"In the suburbs of Beijing, a group of troubled teenagers learn to play baseball with a famous baseball coach, while struggling through their internal conflicts and the inability to play baseball games like professionals. When an accident took place in the winter of 2017, countless local residents got evacuated in Beijing, the baseball team, as well as their playfield were facing the unexpected obstacle—the relocation of their headquarter. With the World Series of the Little Pony League waiting around the corner, the whole team will have to pull themselves together and face the competition on the international stage.",2020-07-28,2020.0,0.0,0.0,0,110.0,0.9722,6.2,6.0,Documentary,,China,普通话
96,531146.0,The Camerawoman,The Camerawoman,"After a young woman named Joanna loses her memory in a car accident, snobby b-list filmmaker Cole Salvador creates a pretentious documentary about her life. But are Cole's intentions really what they seem?",2015-09-06,2015.0,200.0,0.0,-200,14.0,0.2465,0.0,0.0,Drama,,United States of America,English
98,674578.0,Super Luxury Back Spa Healing Salon 02 Healing Lyrics × Top Escort SEX Ayami Shunka,ABP-664 超高級 裏スパ癒らしぃサロン 02。 癒らし隠語×極上エスコートSEX プレステージ。 あやみ旬果,"Prestige exclusive actress ""Ayami Shunka"" will deliver you a blissful moment that is full of everything you need! A wide variety of massages are performed at a relaxing oriental back spa, leading you to extraordinary pleasure! Therapists dressed in seductive costumes use high-quality oil to play with your nipples, wrap your penis in their soft breasts, and invite you into an unknown world with their exquisite tongue skills... If you are tempted by the erotic words that stir up your excitement and the sweet techniques you have never tasted before and insert it, an unprecedented pleasure will hit your whole body and lead you to climax... Enjoy this ultra-luxury salon that will lead you to the ultimate ejaculation with smooth escorts and erotic words that amplify your excitement ♪",2017-11-17,2017.0,0.0,0.0,0,150.0,0.0,0.0,0.0,Fantasy,Prestige,Japan,日本語
99,466190.0,The Killer,O Matador,"In lawless badlands, reclusive Cabeleira sets out to discover the fate of his gunman father and grows to be a feared assassin himself.",2017-09-13,2017.0,1500000.0,0.0,-1500000,99.0,2.3161,6.1,138.0,"Action,Western","Gatacine,Swen Group",Brazil,Português
100,448770.0,Bodycheck - Mit Herz durch die Wand,Bodycheck - Mit Herz durch die Wand,"Since his wife died ten years ago, Karl has been raising his daughter Nic alone. This has left its mark on the 13-year-old schoolgirl: Nic stands out from the girls her age with her short haircut and tomboyish style of dress. In her ice hockey team, which Karl coaches, she easily outplays her male teammates with the odd body check. But everything changes when editor-in-chief Sonja moves in next door and Karl unceremoniously turns the two apartments into a shared flat following an accident. Sonja observes the father-daughter relationship between Karl and Nic and interferes in their upbringing, especially when she realizes that Nic would also like to be a woman and that not everything revolves around ice hockey.",2017-03-21,2017.0,0.0,0.0,0,0.0,2.6995,3.4,5.0,"TV Movie,Comedy,Romance",Sat.1,Germany,Deutsch
101,796443.0,The Gift,Kaudo,A young immigrant family struggles with cultural differences during Christmastime.,2021-02-12,2021.0,0.0,0.0,0,8.0,0.0932,0.0,0.0,,,,"English,فارسی"
104,404992.0,Asesinato en primer grado,Asesinato en primer grado,"Selva is a prominent television host and her husband is a successful producer. Together they will embark on the adventure of producing a film, which will mirror their own passions.",1998-01-02,1998.0,0.0,0.0,0,0.0,0.6271,0.0,0.0,,XCL-TV,Puerto Rico,Español
105,381039.0,Der Komödienstadel - Alles fest im Griff,Der Komödienstadel - Alles fest im Griff,,2007-07-21,2007.0,0.0,0.0,0,0.0,0.4468,0.0,0.0,Comedy,BR,Germany,Deutsch
106,535511.0,Canada Day,Canada Day,"When Canada's birthday celebrations are intruded by a masked maniac, young beautiful Canadians fear for their lives. 5 friends, Victoria, Hudson, Regina, Timothy, and their American friend Bub must come face to face with the killer before it's too late. But who could it be? The local police, officer Ryan or officer Ryan? Barrie Brantford, the man banished from Canada during its independence, or Bub, the vacationing American friend? It might seem obvious and it is. But for these friends, it'll take a few murders to get their answers. Hosers and Hockey players beware.",2017-06-15,2017.0,0.0,0.0,0,7.0,0.0573,0.0,0.0,"Comedy,Horror",,,English
108,893534.0,Voices & Visions: William Carlos Williams,Voices & Visions: William Carlos Williams,This remarkable New Jersey poet-physician established an American kind of poem distinct from European forms. His work demonstrates an innovative use of common objects and experience as topics for poems as well as formal experiments with the cadences of actual American speech.,1986-10-01,1986.0,0.0,0.0,0,57.0,0.0306,0.0,0.0,,,,
